class,avarageX,avarageY,stdDevX,stdDevY,length,distance,averageVelocity,maxVelocity,angleDeviation,timeWithoutMoving,averageAcceleration,maxAcceleration,commonTimeOfAcceleration,commonTimeOfDecceleration
28,1489.1842105263158,738.6578947368421,822.3572344502305,1187.5946721264615,484.088706928901,447.9877230460674,6.454516092385346,11.40175425099138,0.03252198031460893,24,-0.0059901839904812045,2.182209793698492,36,34
28,1182.7575757575758,519.5909090909091,513.9417488510942,1353.833798715874,529.3588061531284,527.0531282517921,8.143981633125053,21.540659228538015,0.009929138025822399,18,0.06851820011147657,11.100352719627464,30,30
28,1139.1160714285713,423.0,633.6240928748123,1593.998745294362,479.7415373239649,469.9978723356096,4.321995831747431,7.615773105863909,0.04120855519961308,48,0.0,2.0,54,44
28,1249.700680272109,376.3537414965986,1499.0373010475669,1836.109911046225,587.0041689345567,576.7651168370015,4.020576499551758,6.4031242374328485,0.010275228026065243,92,-6.1253684117250015e-18,2.7975729619688594,72,66
28,1227.2345679012346,413.61728395061726,793.7698301207199,1549.6867863547361,599.9738490424661,592.8279683010916,7.499673113030826,10.295630140987,0.024243309000553888,7,-0.028304657943035313,1.73770242796179,38,38
28,1576.7021276595744,709.8085106382979,1817.7380613208463,734.8078341930558,602.1386205967657,598.4989557217289,6.4746088236211365,10.770329614269007,0.012307610892076186,27,0.023503018045308473,2.568747912515586,45,45
28,1144.3815789473683,460.85526315789474,427.0783701038094,1499.5970818505675,516.9942140307295,511.9628892800727,6.8932561870763935,12.649110640673518,0.06682863481984234,23,0.013513513513513514,2.1913377130908938,36,35
28,1093.731884057971,368.34057971014494,941.7022245434839,1009.1189190346316,469.79846421544306,453.52177455994325,3.429185870185716,6.4031242374328485,0.049246837817816635,103,0.020797258270192572,2.494576589324001,72,60
28,1255.7533333333333,426.66,2351.6551348642374,1448.1518083405483,636.148098033601,621.7949822891786,4.269450322373161,9.433981132056603,0.041328296201508595,84,0.0,2.222878581128625,76,63
28,1214.5671641791046,611.5373134328358,62.900300167757784,1255.2349010111286,454.7115993452703,453.4412861661364,6.88956968704955,10.198039027185569,0.02587295660559666,15,0.03076923076923077,3.3851648071345037,31,30
28,1078.7666666666667,414.5888888888889,1260.2754064092496,1627.842065093813,644.8166926544939,633.909299505852,7.24513137814038,10.816653826391969,0.013057735107690177,21,0.013207700683731586,1.5971093690990816,44,41
28,824.1272727272727,364.03636363636366,251.20929340075995,762.2728693012282,315.87008276112573,309.45758998609165,5.849445977057884,16.76305461424021,0.06887697614234552,19,0.02583930750875848,8.51684336300489,28,22
28,856.2153846153847,399.3692307692308,35.566622209377904,884.0164808766511,310.0933035786802,285.2963371654112,4.845207868416878,10.04987562112089,-0.3421128239939034,32,-0.015873015873015872,2.0,31,27
28,1239.9279279279278,437.3903903903904,1671.2774366544497,2153.427326205659,584.5213770107085,521.5246878144887,1.7606065572611702,3.605551275463989,0.19112000433969908,332,-0.0030211480362537786,2.1913377130908938,168,146
28,1196.3058823529411,395.7176470588235,826.5700496986468,1772.4060549234794,626.0414653009058,584.6725579330707,7.452874586915545,13.0,0.18212748828686015,20,-0.028736925387162694,2.5596934910894493,38,34
28,1445.3725490196077,587.6274509803922,1268.52430862346,390.2741620561467,590.9104519929092,587.3644524483925,11.818209039858184,19.6468827043885,-0.03554282024085012,10,0.3161718878055233,2.451071613487949,21,25
28,752.5131578947369,665.7894736842105,1419.183211161302,940.9541070524892,624.8025062576493,584.6477572008637,8.330700083435323,13.601470508735444,-0.02214608946867697,18,0.09307564812097986,2.1913377130908938,37,31
28,806.0661764705883,551.9117647058823,3130.501621851003,286.2253328698748,778.6583908824284,768.4386767986109,5.767839932462433,16.0312195418814,0.054644622229257214,44,0.0,7.968961793582849,65,62
28,1107.7866666666666,396.26666666666665,696.2934630360008,1336.1027904568818,536.9032419628289,531.4169737597774,7.255449215713904,10.295630140987,-0.004840728307609024,11,-0.007089785618543444,2.2330846959321953,34,37
28,713.4615384615385,639.2051282051282,1085.0785154150756,2010.5498546290062,811.26761241552,759.5742228380318,10.535943018383376,15.811388300841896,0.10298592761395244,12,0.10763605115130197,2.2315462117278173,40,34
28,799.9636363636364,358.3454545454546,1.388262485005169,146.6711845034203,67.0,66.007575322837,1.2407407407407407,2.0,-0.02880825872074309,54,0.0,1.0,26,13
28,1060.55223880597,419.2985074626866,733.6542558754629,1358.1575865306447,565.6470239614524,557.9480262533419,8.5704094539614,14.7648230602334,0.012815643824009895,14,0.08312498826819767,2.6197165896624,35,24
28,1265.2,472.43333333333334,991.4698179975022,1079.5786678144395,457.96257308192713,453.1136722722015,5.145646888560979,7.810249675906654,-0.002591232010698153,33,0.014046227017043066,2.1604835503135638,38,35
28,1099.875,481.359375,438.2476468847266,1213.2925180577847,479.3771428104559,471.51352048483193,7.609160996991363,18.384776310850235,0.094306629378376,14,-0.032364075961604746,9.440504400851076,32,27
28,1123.10989010989,386.2142857142857,2950.7954524496954,1298.765045286153,708.0093631346116,689.7912727774975,3.91165393997023,8.94427190999916,0.004009000276327229,109,0.006867044319443277,2.6197165896624,93,84
28,981.7,455.72,1691.2601810484396,611.2054973574762,513.6159856065798,505.8665832015394,5.188040258652321,9.848857801796104,0.0024697383785322806,43,0.0,2.461241215019311,49,45
28,1433.915254237288,624.7118644067797,1511.848727972209,554.6909965872127,644.0124872673235,634.1332667507675,11.103663573574543,18.027756377319946,0.0031349841273267637,10,0.18191783994478913,2.52663402619274,25,31
28,1181.1267605633802,478.67605633802816,504.4520385080523,1573.881046742661,624.6626533797046,622.3568108408551,8.923752191138638,12.649110640673518,0.004136548413477784,9,0.10064162188404578,2.3851648071345037,34,33
28,1216.021164021164,349.77777777777777,2567.362443314912,1785.8148466923067,683.8072988230654,651.6011049714388,3.637272866080135,8.06225774829855,0.03083063098540354,138,-2.374808608823864e-18,2.76393202250021,97,83
28,907.8783783783783,400.7972972972973,1027.3110071470107,1182.7569316894574,581.804288952052,523.3813141486808,7.9699217664664666,12.806248474865697,0.007299857831423088,19,0.061034010063000146,1.6619037896906015,36,31
28,952.5964912280701,401.57894736842104,961.7617788715902,1036.795975463274,598.125690357867,579.1312459192649,10.680815899247625,16.278820596099706,-0.04644829794319436,6,0.20300954655629888,2.7994289839487525,29,25
28,1244.974358974359,476.4273504273504,554.6556797481868,1778.218387172575,505.39394375612017,482.0311193273729,4.356844342725174,8.94427190999916,0.32420736766015834,64,0.005093795109799172,2.1913377130908938,57,50
28,879.0833333333334,721.4583333333334,751.2772457621755,1421.368310818839,574.3146595893651,557.0008976653448,8.088938867455846,12.041594578792296,0.0006742529667065137,11,0.03088968085954828,2.6363361421814187,34,33
28,949.4814814814815,754.358024691358,1955.837473365878,1372.347119822077,836.5163081931249,828.5608004244468,10.456453852414061,22.47220505424423,0.00916930250665254,7,0.07374923760504759,9.472205054244231,42,34
28,1366.2586206896551,758.1206896551724,257.9285185660073,818.4657324362539,396.8589019988022,300.18827425467504,6.962436877171968,12.36931687685298,0.06102160325882028,18,0.01021260637109194,2.20672309122462,24,30
28,1075.6567164179105,514.5970149253732,326.15809736631064,843.0682768334872,344.7096040512147,301.3652269257354,5.222872788654768,9.848857801796104,0.04254701188121134,26,-0.013490682682805222,2.23606797749979,31,23
28,1451.9864864864865,711.5540540540541,1176.655848787778,1068.879920189253,547.698705316241,510.42433327575594,7.502721990633439,12.727922061357855,0.07627157594333633,21,-0.02620885622385933,2.8284271247461907,35,34
28,714.2876712328767,576.3698630136986,1106.7397882538196,1298.4425338453104,685.5643066462452,529.5979607211493,9.52172648119785,27.459060435491963,0.1907856713427511,13,-0.005499026588586746,14.420655625086665,36,34
28,742.6351351351351,618.4324324324324,647.2550877734748,1278.5617553181237,506.4265451901181,441.5903078646541,6.937349934111206,16.1245154965971,0.17452753961661377,20,-0.056233679038327766,8.91341294566912,34,37
28,1202.9855072463768,568.2463768115942,530.0311174895738,1324.7750041400247,534.0049128835049,530.9030043237653,7.853013424757425,10.770329614269007,-0.002341885384355466,5,0.009508797188885003,1.8710598746412295,35,31
28,514.2615384615384,480.15384615384613,453.44299955579186,1459.8104197252674,606.6821339019729,553.4347296655677,9.479408342218326,14.866068747318506,0.011913387834659143,16,0.07539425854290983,2.1940952576752295,31,30
28,1350.5217391304348,840.8260869565217,157.95403844431948,671.604503182976,343.70318490346017,312.14419744726956,7.637848553410226,14.560219778561036,0.03524314773853249,17,0.23449593325628076,5.298249064987505,20,20
28,766.4268292682926,336.3658536585366,496.64480363294825,1197.4326805253997,439.8692055775593,409.47038964985,5.43048401947604,8.06225774829855,0.25971257035791606,22,0.0,1.73770242796179,46,32
28,1087.9770114942528,336.39080459770116,1326.7026622506598,1865.7434745011647,712.1596259449237,692.6333806567512,8.280925883080508,13.601470508735444,0.07399628588034585,20,0.01454197620587988,2.23606797749979,42,38
28,1227.0277777777778,637.3611111111111,507.66912890626355,1247.5498431369833,477.80955012645546,474.30791686414005,6.729711973612049,9.848857801796104,0.007436404686863128,17,-0.02497234425421834,2.222887146966124,32,38
28,1244.4473684210527,439.5421052631579,2521.952611308193,1208.211555630012,620.148814786668,596.1384067479631,3.281210660246921,7.615773105863909,0.0068586057923053145,154,-0.006574829667552073,2.23606797749979,95,89
28,832.4,461.21176470588233,868.3607545254447,1086.547830624724,455.27288311934916,423.8030202818286,5.419915275230347,9.433981132056603,0.14546061032419363,32,0.014892385271081806,2.7257771995572337,39,39
28,826.9864864864865,733.4054054054054,1916.156827216,800.4622650930136,749.1730634930441,703.600028425241,10.262644705384165,17.72004514666935,0.008561968507897998,18,0.07219498648868845,2.76393202250021,35,33
28,849.179104477612,477.4776119402985,225.26839713166305,892.027306991165,314.02573852624585,290.82297020696285,4.757965735246149,15.811388300841896,0.2504508755662981,32,-0.006372516344201477,8.531278411561377,31,31
28,1219.0694444444443,581.0833333333334,174.61572889570334,732.7260743279169,294.77819624911785,238.66294224282078,4.151805580973491,7.280109889280518,0.12563730824573693,38,-0.014285714285714285,2.1810903756877336,34,30
28,748.0645161290323,437.01612903225805,452.5126980930855,740.8461269865476,369.3114155890626,343.7397271192261,6.0542855014600425,9.848857801796104,-0.026699922194802498,8,-0.01639571694509058,5.848857801796104,28,31
28,1182.4625,411.0875,1116.0680478805943,1603.7644426473612,624.9623589583675,618.2895761696133,7.910915936181867,12.806248474865697,-0.000989192787052422,19,0.012820512820512824,2.23606797749979,37,36
28,1263.5125,491.475,676.4140651257927,1141.3491796991843,440.43064239853396,436.4962771891646,5.575071422766253,8.94427190999916,0.01002992025002961,26,-0.005310430286834551,2.2313058534532484,41,34
28,1471.9117647058824,657.6911764705883,1326.875830885556,598.2194536337665,501.1694842881294,496.6145386514575,7.480141556539245,13.0,0.05503085520392261,20,-0.02770344128403318,2.222887146966124,27,27
28,1230.2553191489362,623.3936170212766,170.49302724869875,1432.3897640552352,458.1834496529689,453.2284192325102,4.926703759709342,8.246211251235321,0.06577641345997139,39,0.0,2.1231056256176606,43,40
28,1261.1693548387098,607.8870967741935,854.2595879171549,993.671182713295,354.3350627901469,332.77770358003255,2.8807728682125764,5.656854249492381,0.07815652036527101,108,-1.820037745287142e-18,2.76393202250021,62,58
28,1159.3194444444443,453.5,481.0006785626999,1433.226430121912,545.0870822306681,535.3811726237672,7.677282848319269,10.770329614269007,0.06939572559741898,10,0.0512255205375272,6.0,32,34
28,1259.0075757575758,506.09090909090907,810.0277726252613,713.1668171549411,337.59355029908767,307.59226258148954,2.5770500022831118,7.615773105863909,0.05489540263366723,124,-0.007692307692307693,3.492667480246248,66,59
28,1263.6,485.1411764705882,385.63765376321857,1161.9820591912564,417.0973950124715,410.2499238269277,4.965445178719899,8.246211251235321,0.05161264721229456,36,-0.014003345303233482,2.0,45,35
28,832.125,415.1875,423.2481541601806,1075.369587630225,424.2968868435264,394.7708195903036,6.7348712197385145,16.55294535724685,0.12751132459862222,19,0.05600219282257386,8.4906876089483,29,31
28,1125.3246753246754,439.5584415584416,757.36443217046,1579.0759915257363,599.6945681463839,597.0468993303625,7.890718001926103,11.180339887498949,0.013043087737013112,10,-0.010958058868355929,2.6197165896624,35,36
28,675.3584905660377,444.1132075471698,597.1299596228993,139.5969940747901,254.03154017110725,249.56962956257317,4.885221926367447,8.246211251235321,-0.021966401996190946,20,0.0196078431372549,2.585098306881709,29,21
28,1279.4,439.86875,1634.8744294287565,1756.1709039128277,565.9990017094103,552.9385137607978,3.559742149115788,7.0710678118654755,0.017924626062553232,111,-0.003707509098904461,2.8284271247461907,70,65
28,903.7586206896551,451.0344827586207,354.0771394620883,924.6858553230295,374.37985019706855,357.33037934102384,6.568067547316992,18.384776310850235,0.0932838909502754,18,0.0,8.897943330345097,27,26
28,1397.446153846154,673.0615384615385,297.3214784344743,791.5413784800853,295.4576055303653,268.5218799278748,4.616525086411958,9.486832980505138,0.21697254679351669,33,0.015873015873015876,2.0,30,25
28,1177.3170731707316,432.8048780487805,924.2141289211937,1934.9084934561586,697.7652228115988,680.2124668072469,8.614385466809862,13.0,0.06518354693237355,16,-0.0020284707521047276,2.2333723926884517,42,32
28,1124.7659574468084,406.3191489361702,836.1320775235392,1196.1715702740619,434.473119696013,428.2989610073786,4.671753975225946,8.602325267042627,0.026105296690042894,46,0.0,1.9792977810613532,48,39
28,1335.047619047619,757.2142857142857,685.1290458912174,1235.167252989304,449.80347385157614,433.4166586553867,5.419318962067183,10.0,0.1164478250867848,31,0.012195121951219513,2.2313058534532484,42,31
28,1240.4788732394366,442.16901408450707,18.26795855751689,1455.464177446833,507.3695232362191,506.0355718721758,7.248136046231702,12.0,0.10661187610235684,15,0.014492753623188406,2.0990195135927845,26,27
28,925.7846153846153,816.0153846153846,116.40869647661471,971.545667797137,409.0921457544491,390.46254621922446,6.3920647774132675,22.0,0.7392679559115537,26,0.10038976698947238,12.0,33,27
28,1148.8652849740934,384.16062176165804,2087.231299451339,1720.7196229268118,595.1365586037386,563.1127773368315,3.099669576061139,6.4031242374328485,0.04619796050403341,154,0.0,2.2254006193813116,94,80
28,1199.1728395061727,378.141975308642,1958.5410796033432,2180.346241900103,673.8044115653472,661.7469304802252,4.185120568728864,8.602325267042627,-0.0007768041387156368,90,-0.00625,2.8284271247461903,67,67
28,1059.6923076923076,526.4,60.760564133705614,1650.2004726699115,648.309093083914,636.4911625466609,10.129829579436157,15.297058540778355,0.3273150716906735,11,0.18046534725163463,2.14411210281245,30,29
28,1197.0253164556962,474.8607594936709,1126.6640800909065,1639.337508981732,642.1400229713718,635.8883549806523,8.232564397068868,14.422205101855956,0.03845844379468255,20,0.007607616073076678,1.9109254747467013,36,36
28,1109.842105263158,459.36842105263156,295.4862183980124,1623.4554765100663,578.5293135687641,576.3922275673051,7.713724180916855,12.36931687685298,0.01457689149281828,11,0.05405405405405406,2.319441255732091,37,32
28,880.6142857142858,519.3571428571429,316.0325706541744,991.3153239149345,391.7002369992928,296.1215966457023,5.676815028975258,10.198039027185569,0.5310158436650797,29,-0.007611093384612816,2.605551275463989,32,33
28,1364.6136363636363,780.4545454545455,124.08235901280173,676.7458231056245,327.59261522547166,318.5121661726597,7.618432912220271,12.165525060596439,0.01584982041931473,11,0.1951914054091802,2.0,25,17
28,1278.9615384615386,697.974358974359,191.80428727060462,1335.4040395018835,480.82347510562903,341.84353145847297,6.24446071565752,13.152946437965905,0.10576357928531047,30,-0.10054173126005687,4.1032673122978895,39,31
28,809.2692307692307,385.1923076923077,765.5751734178991,1113.695701430429,464.61341348964925,439.6055049700811,6.03394043493051,10.295630140987,0.05960859032645117,23,0.013157894736842105,2.679857035123092,36,36
28,1118.638888888889,471.125,695.0615879985825,1788.819687671175,691.931816198682,673.9473273186859,9.745518538009605,15.652475842498529,0.07378177728856615,14,0.12687737969448434,2.0,34,33
28,1188.4563106796118,448.3980582524272,638.7781722930565,1290.9967775372836,431.0535054343092,423.07918880512193,4.226014759159894,8.06225774829855,0.022651711585814988,63,-0.004101124379931633,2.76393202250021,50,51
28,1174.9178082191781,472.1232876712329,753.4849081762122,1634.9544001014094,621.5439978507327,614.5502420469786,8.632555525704621,13.0,0.03675414386051548,11,-0.024620621095708235,1.2953000892803743,35,35
28,1157.6119402985075,422.910447761194,568.4591637888533,1460.435868284922,404.9478470753495,387.29058857658805,3.044720654701876,5.830951894845301,0.12308309012443899,112,-0.013851720642016592,2.76393202250021,65,58
28,1021.2386363636364,467.96590909090907,17.94404180678468,1099.6749054731006,333.12366263057413,307.05862632402955,3.8290076164433806,13.0,-0.162479172577985,56,-0.008882930494188491,7.0,40,35
28,910.96,421.24,257.9416988390982,769.0494912552766,332.58327827662544,328.87687665751145,6.787413842380111,18.973665961010276,0.049475192347267306,12,0.004918082864578954,10.429662215692746,25,22
28,1238.4363636363637,724.0181818181818,657.6834552219839,1005.8334761868794,502.9513384982806,501.52268144122854,9.313913675894085,24.698178070456937,-0.011275299697623057,6,0.10992810888299547,11.096707561721493,26,23
28,1241.2077922077922,574.2337662337662,391.7150435261266,1138.9362546726627,400.72730758610356,396.3395009332277,5.2727277313961,8.94427190999916,0.036889100225459645,30,0.013333333333333334,2.6197165896624,37,37
28,1106.8505747126437,732.3793103448276,608.2869861103926,1643.647310939491,547.4546223719393,529.0085065478626,6.3657514229295264,11.180339887498949,0.16448892079594307,24,0.023529411764705882,2.23606797749979,41,36
105,731.4752475247525,649.1980198019802,1220.722404201222,1757.0111096985017,627.996124687972,622.8659566873116,6.27996124687972,15.264337522473747,0.03955040704297636,28,2.2428747972225384e-17,8.05323497154577,52,43
105,1166.9139784946237,620.7204301075269,1713.4378634277805,1410.5313648348256,720.217838400923,714.855230099074,7.828454765227424,11.40175425099138,-0.014917605312690301,11,0.03950421887192869,4.998630013558531,46,38
105,651.7027027027027,468.13513513513516,3983.438328745522,705.5801140177471,942.4075988883861,933.8029770781415,6.41093604685977,20.615528128088304,0.038272013405437656,51,0.0,10.417489100902735,71,70
105,1356.6736842105263,507.8,2192.7400402716517,211.15207789647732,741.1284579704991,738.1388758221585,7.884345297558501,15.033296378372908,-0.0015851045878784347,4,0.03169851813169695,7.75318648909239,41,51
105,1258.9295774647887,792.8169014084507,146.42625409168923,286.570444600119,130.39268813910016,122.53978945632312,1.8627526877014309,3.605551275463989,0.13554374752847925,70,0.006003095106856445,2.605551275463989,35,32
105,825.2181818181818,600.0545454545454,4199.8588244671455,1844.1888485431496,1034.025306665548,1018.0771090639452,6.305032357716756,16.55294535724685,0.020176555460823906,52,0.0025411874992214427,7.950620090204222,83,73
105,1511.0213675213674,607.7777777777778,4275.656077511659,214.45382823452798,874.0127083721155,863.8807788115209,3.751127503742985,12.0,0.014014041192760734,165,0.0,6.9009804864072155,110,105
105,1217.1293103448277,482.8448275862069,3185.8061868771665,397.508750716952,865.7088777306345,861.0627154859279,7.527903284614213,22.20360331117452,0.0022295335902759697,27,-0.014083783118105157,11.158242293987257,53,56
105,1193.6875,513.475,3569.8252583284802,683.9721485557725,827.6799421860123,819.57183943813,5.205534227584983,15.524174696260024,0.017561935957731215,63,-1.1242764806330699e-17,8.244064806979505,82,69
105,1243.6050420168067,485.1848739495798,3063.7660545437843,226.9447791272347,888.1315192166123,884.2471373999466,7.5265382984458675,17.11724276862369,-0.00012720282383874674,10,-0.01814620192835608,7.974001227788985,55,56
105,744.2,479.3,6.131883886702357,5.486346689738081,11.0,7.810249675906654,1.2222222222222223,2.0,-0.3859657089981685,9,0.0,1.0,2,2
105,512.7857142857143,393.2987012987013,3549.6219416399013,381.229930278644,803.5861146683804,790.0291133876017,5.252196827897912,10.198039027185569,0.018657790762188143,62,0.006578947368421052,2.04987562112089,80,65
105,906.264,731.832,3660.201399923233,2144.2815747937593,1068.446611969293,1061.8634563822225,8.616504935236232,15.264337522473747,0.03326694482268291,34,0.0,3.1180821392004,62,55
105,869.4552845528456,373.9105691056911,911.0875391887657,2328.9160603723276,643.5982611435404,634.717259888212,5.275395583143774,19.313207915827967,0.036344833383163695,62,0.0,10.368936005828807,62,53
105,564.7383177570093,380.08878504672896,4390.567314800492,1379.9780118118238,1076.4609925468799,1055.106629682517,5.053807476745915,9.486832980505138,-0.033706421634950835,92,0.0047169811320754715,2.6770929411640454,105,99
105,1250.3423423423424,485.0810810810811,2879.341416190687,310.24550000003273,817.4238743598025,812.8868309918669,7.431126130543659,22.02271554554524,-0.013642011972891187,23,0.014548499427769764,11.972839924424349,57,49
105,1241.2083333333333,488.48333333333335,2927.4773767984384,371.38385353521585,812.9796337102968,808.8374373135804,6.831761627817619,20.223748416156685,0.001171484574138889,33,0.006474000190679748,10.173872795035795,53,58
105,1239.4607843137255,480.01960784313724,2817.8217372887966,290.19986351532594,819.9331937966664,816.9265572865164,8.11815043363036,23.194827009486403,0.0019739236615746096,23,-0.012360679774997899,11.153232430694107,55,42
105,989.1428571428571,731.6952380952381,3303.2031207818345,1575.5456983594756,1066.0127781124497,1052.9506161259417,10.250122866465862,17.0,-0.02312595561159699,11,0.02400131995145223,2.6821789367236466,49,44
105,762.5146443514644,566.7280334728033,2335.862517089731,613.8104936995883,699.8092562734987,437.1201207906129,2.9403750263592383,15.132745950421556,-0.293600801947374,180,-0.001747736550097445,7.852636061141038,126,91
105,894.5909090909091,626.5227272727273,2162.9898919614193,1557.1415974616614,906.1476051058022,902.3264376044847,10.415489713859795,25.80697580112788,0.004087445903369557,3,0.055202424445271014,13.600420185394178,39,43
105,583.0081632653062,487.9020408163265,2799.829991923344,830.3262304537844,881.5275410155374,233.72847494475295,3.6128177910472843,16.76305461424021,0.10472066778624503,169,-0.012345679012345678,8.51684336300489,124,102
105,521.7407407407408,432.9074074074074,180.17871786193385,178.62960851168273,120.83718287104055,113.13708498984761,2.2799468466234067,4.242640687119285,0.05190538886588882,53,-0.0045397687980728765,1.7480640977952844,27,20
105,1217.4,481.175,2953.09342893177,315.5904387018086,787.584536343265,784.1944911818752,6.6183574482627305,20.223748416156685,0.01165233767329424,45,0.01694915254237288,10.223748416156685,61,53
105,1269.6020408163265,486.38775510204084,2236.057127980373,218.97320682248417,732.4135836321078,729.0850430505346,7.550655501361936,13.038404810405298,-0.0009017066418253417,9,0.010416666666666666,6.165525060596439,46,48
